title,Avatar,Pirates of the Caribbean: At World's End,Spectre,The Dark Knight Rises,John Carter,Spider-Man 3,Tangled,Avengers: Age of Ultron,Harry Potter and the Half-Blood Prince,Batman v Superman: Dawn of Justice,Superman Returns,Quantum of Solace,Pirates of the Caribbean: Dead Man's Chest,The Lone Ranger,Man of Steel,The Chronicles of Narnia: Prince Caspian,The Avengers,Pirates of the Caribbean: On Stranger Tides,Men in Black 3,The Hobbit: The Battle of the Five Armies,The Amazing Spider-Man,Robin Hood,The Hobbit: The Desolation of Smaug,The Golden Compass,King Kong,Titanic,Captain America: Civil War,Battleship,Jurassic World,Skyfall,Spider-Man 2,Iron Man 3,Alice in Wonderland,X-Men: The Last Stand,Monsters University,Transformers: Revenge of the Fallen,Transformers: Age of Extinction,Oz: The Great and Powerful,The Amazing Spider-Man 2,TRON: Legacy,Cars 2,Green Lantern,Toy Story 3,Terminator Salvation,Furious 7,World War Z,X-Men: Days of Future Past,Star Trek Into Darkness,Jack the Giant Slayer,The Great Gatsby,Prince of Persia: The Sands of Time,Pacific Rim,Transformers: Dark of the Moon,Indiana Jones and the Kingdom of the Crystal Skull,The Good Dinosaur,Brave,Star Trek Beyond,WALL·E,Rush Hour 3,2012,A Christmas Carol,Jupiter Ascending,The Legend of Tarzan,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",X-Men: Apocalypse,The Dark Knight,Up,Monsters vs Aliens,Iron Man,Hugo,Wild Wild West,The Mummy: Tomb of the Dragon Emperor,Suicide Squad,Evan Almighty,Edge of Tomorrow,Waterworld,G.I. Joe: The Rise of Cobra,Inside Out,The Jungle Book,Iron Man 2,Snow White and the Huntsman,Maleficent,Dawn of the Planet of the Apes,The Lovers,47 Ronin,Captain America: The Winter Soldier,Shrek Forever After,Tomorrowland,Big Hero 6,Wreck-It Ralph,The Polar Express,Independence Day: Resurgence,How to Train Your Dragon,Terminator 3: Rise of the Machines,Guardians of the Galaxy,Interstellar,Inception,Shin Godzilla,The Hobbit: An Unexpected Journey,The Fast and the Furious,The Curious Case of Benjamin Button,X-Men: First Class,The Hunger Games: Mockingjay - Part 2,The Sorcerer's Apprentice,Poseidon,Alice Through the Looking Glass,Shrek the Third,Warcraft,Terminator Genisys,The Chronicles of Narnia: The Voyage of the Dawn Treader,Pearl Harbor,Transformers,Alexander,Harry Potter and the Order of the Phoenix,Harry Potter and the Goblet of Fire,Hancock,I Am Legend,Charlie and the Chocolate Factory,Ratatouille,Batman Begins,Madagascar: Escape 2 Africa,Night at the Museum: Battle of the Smithsonian,X-Men Origins: Wolverine,The Matrix Revolutions,Frozen,The Matrix Reloaded,Thor: The Dark World,Mad Max: Fury Road,Angels & Demons,Thor,Bolt,G-Force,Wrath of the Titans,Dark Shadows,Mission: Impossible - Rogue Nation,The Wolfman,Bee Movie,Kung Fu Panda 2,The Last Airbender,Mission: Impossible III,White House Down,Mars Needs Moms,Flushed Away,Pan,Mr. Peabody & Sherman,Troy,Madagascar 3: Europe's Most Wanted,Die Another Day,Ghostbusters,Armageddon,Men in Black II,Beowulf,Kung Fu Panda 3,Mission: Impossible - Ghost Protocol,Rise of the Guardians,Fun with Dick and Jane,The Last Samurai,Exodus: Gods and Kings,Star Trek,Spider-Man,How to Train Your Dragon 2,Gods of Egypt,Stealth,Watchmen,Lethal Weapon 4,Hulk,G.I. Joe: Retaliation,Sahara,Final Fantasy: The Spirits Within,Captain America: The First Avenger,The World Is Not Enough,Master and Commander: The Far Side of the World,The Twilight Saga: Breaking Dawn - Part 2,Happy Feet Two,The Incredible Hulk,The BFG,The Revenant,Turbo,Rango,Penguins of Madagascar,The Bourne Ultimatum,Kung Fu Panda,Ant-Man,The Hunger Games: Catching Fire,Home,War of the Worlds,Bad Boys II,Puss in Boots,Salt,Noah,The Adventures of Tintin,Harry Potter and the Prisoner of Azkaban,Australia,After Earth,Dinosaur,Night at the Museum: Secret of the Tomb,Megamind,Harry Potter and the Philosopher's Stone,R.I.P.D.,Pirates of the Caribbean: The Curse of the Black Pearl,The Hunger Games: Mockingjay - Part 1,The Da Vinci Code,Rio 2,X2,Fast Five,Sherlock Holmes: A Game of Shadows,Clash of the Titans,Total Recall,The 13th Warrior,The Bourne Legacy,Batman & Robin,How the Grinch Stole Christmas,The Day After Tomorrow,Mission: Impossible II,The Perfect Storm,Fantastic 4: Rise of the Silver Surfer,Life of Pi,Ghost Rider,Jason Bourne,Charlie's Angels: Full Throttle,Prometheus,Stuart Little 2,Elysium,The Chronicles of Riddick,RoboCop,Speed Racer,How Do You Know,Knight and Day,Oblivion,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode II - Attack of the Clones,"Monsters, Inc.",The Wolverine,Star Wars: Episode I - The Phantom Menace,The Croods,Asterix at the Olympic Games,Windtalkers,The Huntsman: Winter's War,Teenage Mutant Ninja Turtles,Gravity,Dante's Peak,Teenage Mutant Ninja Turtles: Out of the Shadows,Fantastic Four,Night at the Museum,San Andreas,Tomorrow Never Dies,The Patriot,Ocean's Twelve,Mr. & Mrs. Smith,Insurgent,The Aviator,Gulliver's Travels,The Green Hornet,300: Rise of an Empire,The Smurfs,Home on the Range,Allegiant,Real Steel,The Smurfs 2,Speed 2: Cruise Control,Ender's Game,Live Free or Die Hard,The Lord of the Rings: The Fellowship of the Ring,Around the World in 80 Days,Ali,The Cat in the Hat,"I, Robot",Kingdom of Heaven,Stuart Little,The Princess and the Frog,The Martian,The Island,Town & Country,Gone in Sixty Seconds,Gladiator,Minority Report,Harry Potter and the Chamber of Secrets,Casino Royale,Planet of the Apes,Terminator 2: Judgment Day,Public Enemies,American Gangster,True Lies,The Taking of Pelham 1 2 3,Little Fockers,The Other Guys,Eraser,Django Unchained,The Hunchback of Notre Dame,The Emperor's New Groove,The Expendables 2,National Treasure,Eragon,Where the Wild Things Are,Epic,The Tourist,End of Days,Blood Diamond,The Wolf of Wall Street,Batman Forever,Starship Troopers,Cloud Atlas,Legend of the Guardians: The Owls of Ga'Hoole,Catwoman,Hercules,Treasure Planet,Land of the Lost,The Expendables 3,Point Break,Son of the Mask,In the Heart of the Sea,The Adventures of Pluto Nash,Green Zone,The Peanuts Movie,The Spanish Prisoner,The Mummy Returns,Gangs of New York,The Flowers of War,Surf's Up,The Stepford Wives,Black Hawk Down,The Campaign,The Fifth Element,Sex and the City 2,The Road to El Dorado,Ice Age: Continental Drift,Cinderella,The Lovely Bones,Finding Nemo,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Two Towers,Seventh Son,Lara Croft: Tomb Raider,Transcendence,Jurassic Park III,Rise of the Planet of the Apes,The Spiderwick Chronicles,A Good Day to Die Hard,The Alamo,The Incredibles,Cutthroat Island,Percy Jackson & the Olympians: The Lightning Thief,Men in Black,Toy Story 2,Unstoppable,Rush Hour 2,What Lies Beneath,Cloudy with a Chance of Meatballs,Ice Age: Dawn of the Dinosaurs,The Secret Life of Walter Mitty,Charlie's Angels,The Departed,Mulan,Tropic Thunder,The Girl with the Dragon Tattoo,Die Hard: With a Vengeance,Sherlock Holmes,Ben-Hur,Atlantis: The Lost Empire,Alvin and the Chipmunks: The Road Chip,Valkyrie,You Don't Mess with the Zohan,Pixels,A.I. Artificial Intelligence,The Haunted Mansion,Contact,Hollow Man,The Interpreter,Percy Jackson: Sea of Monsters,Lara Croft Tomb Raider: The Cradle of Life,Now You See Me 2,The Saint,Spy Game,Mission to Mars,Rio,Bicentennial Man,Volcano,The Devil's Own,K-19: The Widowmaker,Conan the Barbarian,Cinderella Man,The Nutcracker: The Untold Story,Seabiscuit,Twister,Cast Away,Happy Feet,The Bourne Supremacy,Air Force One,Ocean's Eleven,The Three Musketeers,Hotel Transylvania,Enchanted,Safe House,102 Dalmatians,Tower Heist,The Holiday,Enemy of the State,It's Complicated,Ocean's Thirteen,Open Season,Divergent,Enemy at the Gates,The Rundown,Last Action Hero,Memoirs of a Geisha,The Fast and the Furious: Tokyo Drift,Arthur Christmas,Meet Joe Black,Collateral Damage,All That Jazz,Mirror Mirror,Scott Pilgrim vs. the World,The Core,Nutty Professor II: The Klumps,Scooby-Doo,Dredd,Click,Creepshow,Cats & Dogs 2 : The Revenge of Kitty Galore,Jumper,Hellboy II: The Golden Army,Zodiac,The 6th Day,Bruce Almighty,The Expendables,Mission: Impossible,The Hunger Games,The Hangover Part II,Batman Returns,Over the Hedge,Lilo & Stitch,Charlotte's Web,Deep Impact,RED 2,The Longest Yard,Alvin and the Chipmunks: Chipwrecked,Grown Ups 2,Get Smart,Something's Gotta Give,Shutter Island,Four Christmases,Robots,Face/Off,Bedtime Stories,Road to Perdition,Just Go with It,Con Air,Eagle Eye,Cold Mountain,The Book of Eli,Flubber,The Haunting,Space Jam,The Pink Panther,The Day the Earth Stood Still,Conspiracy Theory,Fury,Six Days Seven Nights,Yogi Bear,Spirit: Stallion of the Cimarron,Zookeeper,Lost in Space,The Manchurian Candidate,Déjà Vu,Hotel Transylvania 2,Fantasia 2000,The Time Machine,Mighty Joe Young,Swordfish,The Legend of Zorro,What Dreams May Come,Little Nicky,The Brothers Grimm,Mars Attacks!,Evolution,The Edge,Surrogates,Thirteen Days,Daylight,Walking With Dinosaurs,Battlefield Earth,Looney Tunes: Back in Action,Nine,Timeline,The Postman,Babe: Pig in the City,The Last Witch Hunter,Red Planet,Arthur and the Invisibles,Oceans,A Sound of Thunder,Pompeii,Top Cat Begins,A Beautiful Mind,The Lion King,Journey 2: The Mysterious Island,Cloudy with a Chance of Meatballs 2,Red Dragon,Hidalgo,Jack and Jill
Avatar,1.0,0.2111854,0.16160567,0.0012530442,0.20736453,0.21270546,0.122615665,0.24386747,-0.041537426,0.12818944,0.017654141,0.21135412,0.19126871,0.09761612,0.19594532,0.075551614,0.2238108,0.16745013,0.19228421,0.1508848,0.046578035,-0.0042297523,0.05966731,0.12642866,0.22954771,0.059092082,0.073339,0.35813844,0.14950287,0.15011713,0.11105722,0.1754449,0.021643786,0.10064298,0.06645421,0.12403743,0.25649825,0.13534087,0.058321826,0.17650251,0.0023736656,0.2863012,0.07043856,0.1860281,0.03679055,0.17881916,0.2713384,0.23988798,0.19423237,0.11207054,0.18486075,0.32854116,0.20756286,0.2084371,0.22669855,0.023696586,0.3445195,0.17558724,0.09004912,0.23754048,0.037780963,0.1217494,0.10178421,0.07714136,0.17072576,-0.028631723,0.17875415,0.17891875,0.19306111,0.06875523,0.10825157,0.16280895,0.17604546,0.19447912,0.26090088,0.30578947,0.15954578,0.049304195,0.036245868,0.06883836,0.020852072,0.08502332,0.26465887,0.1413458,0.13788235,0.1792245,-0.0066580214,0.2752414,0.15009463,0.09142618,0.10093276,0.32340685,0.10833138,0.16746113,0.31909913,0.33446997,0.10496729,0.28625408,0.0665289,0.17261359,0.038251538,0.09995109,0.110809505,-0.039888434,0.27455035,0.016326074,0.014174044,0.28922188,0.18552566,0.35221955,0.1315512,0.22544488,0.07865691,-0.004115957,0.04367222,0.13999975,-0.0050995965,-0.03430653,0.0006095227,0.0030835122,0.21391575,0.16416542,0.09627731,0.107571125,0.0032724459,0.15716732,0.2627358,0.14932853,0.20341085,0.18998799,-0.03010882,0.22697149,0.3452582,-0.012278544,0.22393912,0.04382015,0.084960446,0.053389482,0.17250094,0.15262258,0.15516618,0.2529266,0.04554807,0.0575998,0.1522251,0.14182086,0.14297482,0.19160631,0.15341434,0.20753232,0.31118226,0.06097252,0.14394394,0.20039466,0.20808876,-0.041965425,0.054410726,0.21185158,0.24580994,0.030458206,0.15073487,0.19114813,0.26045257,0.23389938,0.108866796,0.049908333,0.0995308,0.3786775,0.31453687,0.082547024,0.18835999,0.30666545,0.077898234,0.13776593,0.15951139,0.06910451,0.025998766,0.22885549,0.17722663,0.09120712,0.18018806,0.09360872,0.13503283,0.0097486,0.29801333,0.12986305,0.08837003,0.028940216,0.10698579,0.15342972,0.24551988,0.052821234,0.10096853,0.39293426,0.13046339,0.103175774,0.103034794,-0.0082644,0.043730326,0.19470975,0.03769327,0.17040533,0.20466128,0.096410856,0.14298342,0.05059323,0.26005933,0.12839657,0.098530784,0.14889155,0.02251433,-0.059543665,0.08082844,0.1678161,0.1388663,0.17326427,0.17438069,0.14392352,0.13630174,0.17083985,0.33738834,-0.120198205,0.29951465,0.27726847,0.11914691,0.038710356,0.17485924,0.1657919,0.18640277,0.12925981,0.18255231,0.06200061,0.189892,0.18549213,0.24760993,0.072474875,0.101111844,0.078958295,0.13979957,0.33321702,0.06297144,0.22460757,0.28181234,0.1937076,0.17895141,0.14219464,0.063024014,0.2017683,0.105416656,0.120168425,0.11662856,0.10634288,0.024867337,0.32865447,0.05549603,0.062098876,0.09100309,0.04532527,0.070557036,0.21500182,0.14183083,0.13251868,0.08960804,0.08322425,-0.004642442,0.13383132,0.16236857,0.05874681,-0.012737011,0.052060843,0.20136878,0.1511257,-0.021026185,0.027696274,0.18129009,0.07663523,0.041671116,0.08459179,0.27590588,0.11350752,0.09437382,0.04902813,0.039855953,0.0889107,0.06935955,0.0320622,0.055622846,0.09984651,0.041998345,0.04189502,0.19743653,0.13249245,0.109706804,0.07570588,0.18537116,0.092909425,0.0668443,0.21476248,-0.058384508,-0.08503911,0.3223263,0.23315848,0.1959882,0.13247572,0.30226666,0.30174097,0.24671374,0.16013026,0.093888134,0.037510894,0.16685954,0.28912526,0.11684251,0.13332872,0.062957436,0.18861231,0.08996966,0.10077568,0.086964525,-0.019106304,0.21249554,-0.072425365,0.14116973,0.14233002,0.1711194,0.30648476,0.049010947,0.15526758,0.24158159,0.08539602,0.13450441,0.09124158,0.25158933,0.08480206,0.22386126,0.08833171,0.10847598,0.20208862,0.2745849,0.025662273,0.14424363,0.26719773,0.25120756,0.09901378,0.14473315,0.19455245,0.05292759,0.04871632,0.20181152,0.11683884,0.042288683,0.08685575,0.121251404,0.11676697,0.079543024,0.13618615,0.17748012,0.049991556,0.37065485,0.0074927197,0.15566412,0.11806512,0.09535204,0.076738596,-0.0018239524,0.1829387,0.052598648,0.13660306,0.2793032,0.3714137,0.15933852,0.124158524,0.15288715,0.3167562,0.29522932,-0.000715483,0.0952881,0.053067744,0.17672028,0.14793259,0.029281093,-0.027784454,0.099542335,-0.024787143,0.08904521,0.16454059,0.16919328,0.14031047,0.21457198,0.11312124,0.19666237,0.0029642954,0.273265,0.16542232,0.117137015,0.005862681,-0.028938405,0.02266892,0.15686435,-0.07291125,0.15527776,0.084056064,0.17447038,0.05670888,0.10648554,0.10039505,0.045244087,0.1339778,0.03893683,-0.03120615,-0.00455611,0.0020815842,0.23559967,0.03444273,0.16275254,0.09083232,0.16005167,0.034532633,0.19096813,0.24417093,0.196872,0.1535451,0.21064897,0.009004036,0.18976176,0.13527288,0.122508466,0.036579214,-0.0070215585,0.11468461,0.2030521,0.12928163,0.32740846,0.17592448,0.12750313,0.292813,-0.07478967,0.1445352,-0.0082209725,0.19737406,0.042737044,0.0070873136,0.19324455,-0.022333257,0.072281435,0.18814068,0.10088155,0.072130345,0.06802848,0.13620469,0.063192055,0.087083146,0.01606464,0.05924911,0.23144762,0.05736186,0.15398914,0.17882054,0.020339392,0.09423162,0.09265766,0.36208254,0.18690681,-0.07838403,0.06617396,0.055064686,0.20000297,0.13618249,0.06949561,0.07455939,0.21078765,0.16768458,-0.0004568654,0.25799915,0.2151954,0.12847996,0.20447224,0.08682142,0.1375007,0.14007732,0.28292722,0.01704787,0.13355094,0.19671172,0.08184036,-0.031837672,-0.008964224,0.33504093,0.050262183,0.3148561,0.13083518,0.27507263,0.050845098,0.07143788,0.04082045,0.26686144,0.20402443,0.057241548,0.11512107,0.03490974
Pirates of the Caribbean: At World's End,0.2111854,1.0000001,0.18028854,0.19305643,0.4124294,0.11412059,0.2524853,0.23719594,0.15142328,0.19487628,0.25063285,0.19479515,0.37019467,0.185034,0.27456245,0.28646028,0.21799222,0.35365516,0.27807772,0.252696,0.16099279,0.35114592,0.19420837,0.33982307,0.27213946,0.28878403,0.10073152,0.2390212,0.06835842,0.15484591,0.24951366,0.20857853,0.18018954,0.14474931,0.090015784,0.16279489,0.1500591,0.17950541,0.1923984,0.2222201,0.044879634,0.17076196,0.13412285,0.19204709,0.3263415,0.31094295,0.23026994,0.31611204,0.22828007,0.2164065,0.15485889,0.21359536,0.15365076,0.22630933,0.14075324,0.2842364,0.23028752,0.23257047,0.35062283,0.13156234,0.20358175,0.15603405,0.29549894,0.20503366,0.19592729,0.12408617,0.31154287,0.23016962,0.13282335,0.18805331,0.19534628,0.2929045,0.17940792,0.2203391,0.27187526,0.39177942,0.13339038,0.034844138,0.19987324,0.13848373,0.24614522,0.15950528,0.31060255,0.12635271,0.24862099,0.32560036,0.28138965,0.22362453,0.11505502,0.110902295,0.26006973,0.2331563,0.33422858,0.30385238,0.2735082,0.19403377,0.1028324,0.32238322,0.22289428,0.19605088,0.26489946,0.14594918,0.111378804,0.1089379,0.21204016,0.26283354,0.31606972,0.16938682,0.24151555,0.34597808,0.2273381,0.17485237,0.075819954,0.10964173,0.05368929,0.20468685,0.2969855,-0.0048827846,0.12940985,0.19453463,0.3383124,0.10509457,0.19504753,0.0682857,0.13811807,0.20677057,0.32205647,0.17532513,0.2535552,0.24376546,0.2005458,0.13332206,0.29394078,0.25391325,0.15991433,0.24122144,0.13742673,0.18168107,0.25990435,0.2170772,0.22764578,0.15104748,0.17383838,0.32020852,0.11128652,0.1876454,0.20911129,0.16972083,0.19605517,0.14671962,0.3303675,0.15575182,0.2539297,0.19348764,0.24901839,0.24943914,0.1263398,0.24413769,0.3279683,0.13216065,0.302355,0.22101985,0.099885635,0.21706316,0.1698533,0.24606383,0.13006693,0.29733166,0.31227022,0.30355918,0.18408442,0.3601054,0.18136671,0.23586985,0.34370965,0.22552866,0.25995654,0.047988623,0.2091847,0.42196232,0.2917058,0.20032021,0.2110911,0.095341146,0.25254726,0.2669385,0.20360023,0.20952845,0.095368996,0.23205698,0.2873285,0.16138524,0.26832974,0.32623714,0.2135146,0.26701963,0.29642203,0.16792232,0.27444646,0.3569827,0.0762611,0.18092805,0.25987822,0.16749483,0.17513421,0.13098648,0.24197486,0.18897374,0.13316974,0.28733465,0.17502114,0.049755536,0.19537847,0.23631683,0.24361306,0.27214992,0.26707935,0.3347096,0.19745436,0.20416284,0.3245242,0.1571477,0.29041487,0.35527155,0.08423377,0.082761295,0.15933008,0.22810742,0.3594364,0.2315367,0.3024513,0.106955566,0.23905982,0.21106517,0.1642043,0.17111373,0.20153049,0.20157506,0.21879983,0.29019594,0.096394494,0.31648973,0.21814412,0.11787289,0.2078723,0.21629071,0.25619382,0.27165747,0.22499996,0.24026936,0.16239831,0.22936024,0.17346379,0.24838565,0.159036,0.18250176,0.21077341,0.21530661,0.1605262,0.16853608,0.16039917,0.17587514,0.22802123,0.23614791,0.13694757,0.16648686,0.08630356,0.23513111,0.25981942,0.13029316,0.41386276,0.2344352,0.17273143,0.13000554,0.23786879,0.17953408,0.19760971,0.08609936,0.38696527,0.27184337,0.13210109,0.12983216,0.10717284,0.15320754,0.22949374,0.13738944,0.17107522,0.2455982,0.21011972,0.17976835,0.3240348,0.24645285,0.28932118,0.36224318,0.20203085,0.1911161,0.22789031,0.23412383,0.120312914,0.099388525,0.25680038,0.2711249,0.18608424,0.28807062,0.324085,0.32287136,0.20844585,0.18489437,0.016807284,0.11376509,0.38976607,0.15063453,0.063807644,0.27416754,0.05918593,0.20767078,0.15386716,0.16569993,0.13804875,0.039168745,0.2139947,-0.031898797,0.16605926,0.20726603,0.20229107,0.3499025,0.27208582,0.30029702,0.17245334,0.19169344,0.22905129,0.29490596,0.28772426,0.11522244,0.23686151,0.3145051,0.18845499,0.26358953,-0.008673224,0.23213877,0.38591355,0.27272958,0.23634759,0.090547465,0.12677136,0.27892214,0.20703997,0.11122132,0.28680634,0.22278056,0.09416051,0.19645396,0.30389696,0.17956677,0.13779575,0.18462254,0.20291775,0.18872815,0.2884502,0.10158914,0.24861154,0.27231652,0.04478111,0.033185385,0.238792,0.08943525,0.23709486,0.17448348,0.20891073,0.24590108,0.2110362,0.11448191,0.34250176,0.29502776,0.35396338,0.021510199,0.13075173,0.13715352,0.12743641,0.08754424,0.25665396,-0.0012961589,0.20151341,0.04206133,0.24544719,0.18680434,0.24060465,0.15934236,0.22450712,0.33365136,0.15937625,0.17932984,0.32725257,0.22466537,0.11571314,0.1830329,0.08413336,0.20129803,0.29824317,0.2240369,0.22677475,0.10860494,0.21945077,0.28588802,0.10650672,0.17679815,0.026880689,0.34879786,0.210603,0.22913715,0.14942889,0.12539065,0.19296598,0.18516637,0.232874,0.18164685,0.19781572,0.08920129,0.08622602,0.2200287,0.22805479,0.22041829,0.2666006,0.25350904,0.237645,0.15324652,0.17002024,0.1795769,0.13902026,0.09065387,0.20499119,0.2052428,0.22099175,0.17071241,0.097315714,0.28549322,0.11730103,0.11870202,0.17239806,0.22525181,0.22235456,0.11276922,0.15745646,0.23811719,0.12135273,0.14511567,0.24829814,0.26340055,0.12474016,0.21872565,0.16388923,0.23071858,0.017046442,0.187769,0.23327434,0.19030267,0.13336077,0.45776868,0.19410771,0.25568318,0.16145347,0.36695927,0.24585116,0.08227448,0.14486417,0.09313362,0.21963842,0.20203048,0.14811252,0.18411191,0.31202877,0.20410386,0.17959425,0.14805965,0.22846049,0.28077495,0.09005617,0.08190362,0.18373054,0.07220859,0.2151812,0.12340603,0.18668282,0.2181026,0.23000455,0.2212851,0.27233726,0.25261888,0.2099919,0.24771304,0.31305873,0.14690812,0.18485111,0.13748941,0.22252959,0.27528882,0.21530767,0.32546163,0.049781017,0.10532991
Spectre,0.16160567,0.18028854,1.0000004,0.25031644,0.20948277,0.2152187,0.28533667,0.278731,0.046669304,0.15935737,0.21470207,0.51349825,0.16080953,0.18055293,0.08037898,-0.061169717,0.36150616,0.15460588,0.30695695,0.12746048,0.18846613,0.21598335,-0.003886601,0.15012729,0.02110719,-0.007284697,0.19850372,0.27720585,0.00990591,0.59021163,0.14009789,0.2860759,0.021210825,0.13851485,0.12061684,0.2248637,0.1623886,0.06220924,0.13618495,0.2910511,0.19768682,0.17288703,0.072804265,0.26109064,0.19698647,0.22086772,0.16660568,0.16410376,0.08364815,0.01589844,0.26167455,0.063825294,0.20962813,0.21923745,0.027838077,0.13056137,0.2497538,0.1054133,0.3560752,0.21070619,0.092663124,0.03201256,0.06187158,-0.120578766,0.09132904,0.28405946,0.05212306,0.17756769,0.24328914,0.16326787,0.12966758,0.12203722,0.33775395,0.078753814,0.24241363,0.17263989,0.23440984,-0.021381816,0.068737105,0.28385866,0.08277178,0.03939386,0.11708775,0.112391435,0.128646,0.32564253,0.108434334,0.22449434,0.1392835,0.061268255,0.11051664,0.10576035,0.16206658,0.26062182,0.16396657,0.1515685,0.2639374,0.24815112,0.0012595346,0.3052472,0.17039551,0.08783505,0.16163062,0.22058949,0.15622608,-0.06896111,-0.0012646634,0.15726408,0.2469013,0.025932033,0.14925286,0.19810906,0.04680968,0.06277469,0.048591126,0.30482328,0.17828645,-0.006097194,0.052569285,0.23418272,0.12263688,-0.019016365,0.13441166,0.17934144,-0.002492819,0.26834887,0.14267632,0.123295784,0.3012613,0.14158903,0.15477479,0.25852716,0.08845899,0.035825524,0.34890074,0.11786989,0.16778265,0.17930514,-0.01756395,0.2868929,0.33049893,0.1911648,0.024491869,0.0806606,0.12065004,0.06733518,-0.011989867,0.49214125,0.18427756,0.14855617,0.23815215,0.08381709,0.204918,0.336598,0.1943109,0.31116098,0.14970765,0.05053775,0.21412438,-0.010817189,0.15918553,0.082676664,0.25892863,0.24501505,0.21406849,0.14861023,0.23921812,0.25733858,0.17201346,0.18309909,0.514357,0.15956911,0.09626856,0.06702157,0.30865693,0.13987926,0.13132077,0.0041584307,0.15712774,0.26800638,0.4512273,0.024599863,0.19674286,0.05174738,0.14571781,0.15106574,0.27692202,0.08967689,0.29200387,0.06485298,0.24916774,0.0068449294,0.10887325,0.20950723,0.032113772,0.08086389,0.3204658,0.004432086,0.22279665,0.1671011,0.12506607,0.20148028,0.20907153,0.14779969,0.27597392,0.23316705,0.09807522,0.23320445,0.08135253,0.39235383,0.22603378,0.013426667,0.11557631,0.33518493,0.14876741,0.16389742,0.05484267,0.09756394,0.51776814,0.2822793,0.21305798,-0.017059444,0.19873095,0.28108194,0.15258154,0.08185741,0.10393344,0.33125854,0.25554207,0.11524762,0.15046258,0.17577022,0.101067334,0.21274479,0.027964264,0.07615391,0.15945321,0.16158189,0.19497982,0.17259309,0.13641956,0.24196735,0.15788718,0.07587953,0.14321375,0.4195417,0.09262393,0.23607296,0.3143341,0.22748531,0.054522432,0.122822784,0.20876521,0.1582392,0.00315949,0.09901233,0.32450882,0.054197453,0.07331881,0.18103656,0.1079821,0.39938366,0.11201222,0.14382803,0.08344592,0.0579095,0.018746503,0.020374147,0.0030233338,0.06142756,0.19885439,0.14721471,0.2336636,0.16808656,0.1783733,0.27624434,0.18683468,0.34503335,0.19541067,0.2700193,0.2682044,0.17832421,0.3401669,0.2600097,0.17374408,0.22738558,0.32873017,0.11964126,0.16431236,0.12442289,0.2648247,0.2308205,0.08343546,0.16405155,0.12121045,0.112764135,0.1207622,0.29307017,0.18114917,0.14787862,0.1719604,0.17248626,0.07910946,0.09226592,0.14110635,0.21815097,0.10736446,0.15355146,0.24158546,0.10162306,0.1404903,0.118654564,0.28251407,0.06934506,0.38442943,0.12579066,0.15404624,0.08331917,0.100097746,-0.055823192,0.18385258,-0.03687596,0.018489875,0.17317541,-0.039902117,0.0914714,0.03846005,0.00089918636,0.13450508,0.14820543,0.18004955,0.12730801,0.12981774,0.09042744,0.16598561,0.105240494,-0.024271868,0.27307647,0.06808383,0.12220013,0.17285472,0.104567446,0.4200335,0.122853674,0.1592431,0.3600292,0.24011576,-0.026452994,0.030521434,0.15777346,0.10432804,0.2484569,0.17612389,0.141352,0.22941227,0.29644698,0.32543516,0.19822147,0.15030673,0.053355895,0.14642435,0.20587757,0.14536235,0.04395321,0.1483902,0.14324659,0.20376474,0.34738433,0.12320028,0.15858124,0.27153128,0.34696656,0.32829723,0.1949896,0.17140186,0.0148553625,0.154512,0.24719924,0.038755987,0.13204885,0.0438445,-0.0683653,-0.008754082,0.15364729,0.17173064,0.022719301,0.36624336,0.26365423,0.2624379,0.1832349,0.15136524,0.003817057,0.48960555,0.055316865,0.31411767,0.13206443,0.33511403,0.14479253,0.27532864,0.048913892,0.28114694,0.098959334,0.20200324,0.1947578,-0.0093232095,0.23804203,0.0467922,0.28831628,0.11756691,0.047944754,0.0898043,0.003313873,0.31532645,0.1755712,0.17262974,0.26237842,0.074114725,0.1619981,0.223279,0.16357131,0.20218316,0.28770733,0.25550732,0.18487053,0.27969903,0.3934455,0.09866377,0.03174103,0.16717067,0.078592375,0.06582398,0.08750173,0.23635867,0.2506054,0.2017304,0.10774926,-0.010316495,0.37560773,0.069289505,0.30847955,0.11220794,0.09349401,0.36974615,0.13717496,0.27676237,0.2077376,0.29515362,0.21410567,0.11101622,0.15823576,0.12070539,0.15426917,0.009878229,0.1538973,0.131102,0.2726826,0.22757164,0.10415952,-0.0067956736,0.072869405,0.07507981,0.110482365,0.3091187,0.08908462,0.12139401,-0.104993194,0.061161876,0.16045532,0.40463302,0.15256535,0.058756333,0.1036956,0.0411542,0.14571044,0.10532455,0.19097194,0.20836967,0.17525321,0.22130154,-0.04271309,0.25631157,-0.028377581,0.20394285,0.024056366,0.08671558,0.023560015,0.09025782,0.13815787,0.079336554,0.10759778,0.07543002,0.121353656,0.0565074,0.18688719,0.031964846,0.22173432,-0.00031447783,0.33243418,0.022997681,0.13229433
